event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-11-26 04:30:13 UTC,view,2800631,2053013563835941749,appliances.kitchen.refrigerators,"",241.96,515431220,0751ae50-7c04-4eb9-be1c-cfafa4e012ca
2019-11-26 04:30:35 UTC,view,2800533,2053013563835941749,appliances.kitchen.refrigerators,hansa,167.29,547235429,4e4d4b48-4c69-457d-955a-bd47ed6e38f9
2019-11-26 04:32:01 UTC,view,1307589,2053013558920217191,computers.notebook,lenovo,257.15,576599449,103db702-df7d-41f2-88e2-3b1321fe24f5
2019-11-26 04:38:10 UTC,view,4804056,2053013554658804075,electronics.audio.headphone,apple,162.81,576859663,a03b07de-afe4-48e7-a7ec-af583af08417
2019-11-26 04:45:04 UTC,view,1005236,2053013555631882655,electronics.smartphone,oppo,231.41,551949048,05342fb0-165a-436f-b4c1-af51a869be62
2019-11-26 04:55:52 UTC,view,26400266,2053013563651392361,"",lucente,119.18,524764052,aae5a3a9-8931-4240-b300-01bf6fa60b9c
2019-11-26 04:57:45 UTC,view,100008671,2053013553341792533,electronics.clocks,aimoto,55.34,525828461,ee742ec6-8cab-446e-8eed-6bb8e1ef65aa
2019-11-26 05:02:58 UTC,view,1005014,2053013555631882655,electronics.smartphone,samsung,481.04,515012947,a11c1cbf-54f8-4333-b6e5-696ddc1ade5a
2019-11-26 05:24:02 UTC,view,6200804,2053013552293216471,appliances.environment.air_heater,oasis,23.14,565982262,f10c43a3-cd58-4eb9-a3ed-e689d2674de4
2019-11-26 05:37:42 UTC,view,26403247,2053013563651392361,"","",79.54,512540249,2f022265-9fa3-4efa-ab37-380e1f96eb9d
2019-11-26 05:38:29 UTC,view,3100345,2053013555262783879,appliances.kitchen.blender,scarlett,24.94,515344834,f19b26f0-5fcb-42c7-b966-abc3e8aef89d
2019-11-26 05:41:54 UTC,view,3700746,2053013565983425517,appliances.environment.vacuum,arnica,59.15,517910530,15fc959a-25fc-4244-88d7-a80494c836be
2019-11-26 05:45:16 UTC,view,25700339,2053013564968403895,"","",33.44,576875915,e34b0b4a-42ab-4e6b-9404-b2f4e8bfefac
2019-11-26 05:50:42 UTC,view,12712937,2053013553559896355,"",ovation,40.16,569278352,bd3ea03c-8c5e-4770-8ff1-916e6436bda9
2019-11-26 06:00:42 UTC,view,12701423,2053013553559896355,"","",55.86,515882984,04c939bf-030a-4267-95c9-a36debddddb2
2019-11-26 06:04:15 UTC,view,13101738,2053013553526341921,"",skad,273.88,571095508,41d1bb97-26ca-4036-8e2d-5147c778931f
2019-11-26 06:07:51 UTC,view,15700283,2053013559733912211,"",stendmebel,128.45,518503798,83154c5d-36dd-4305-a829-c187d7026327
2019-11-26 06:14:05 UTC,view,12711832,2053013553559896355,"",kapsen,32.18,513330463,2b1625fe-481c-47d6-9baa-f03740dba0b5
2019-11-26 06:16:24 UTC,view,16700844,2053013559901684381,furniture.kitchen.chair,zeta,17.99,576885189,12794027-5dcc-4900-a3b2-36ba823353a8
2019-11-26 06:16:43 UTC,view,4804190,2053013554658804075,electronics.audio.headphone,olmio,50.88,514098729,1609896d-9194-4a9f-b9ac-8a1c2405646c
2019-11-26 06:20:09 UTC,view,12000017,2053013555438944659,"",caramelia,29.58,514464543,f6a0e13d-8309-4756-888b-525a25c1ab73
2019-11-26 06:22:34 UTC,view,2800678,2053013563835941749,appliances.kitchen.refrigerators,midea,270.25,547001537,d5a6dc07-ab88-4534-a017-78889f3e0841
2019-11-26 06:25:11 UTC,view,3700926,2053013565983425517,appliances.environment.vacuum,samsung,69.24,574248050,bca006cd-2786-49bb-a800-5ec9727abee3
2019-11-26 06:25:22 UTC,view,4804056,2053013554658804075,electronics.audio.headphone,apple,162.81,541981479,7015c687-0701-44c2-8a71-fb5380c59265
2019-11-26 06:26:55 UTC,view,7900927,2053013556487520725,furniture.kitchen.chair,peg-perego,293.44,512510331,e8a29f32-b8d4-4cb6-a2f0-712b1ecedb7b
2019-11-26 06:30:30 UTC,view,42400039,2095518906859913319,"","",118.40,576348512,f910e5a8-3e44-4299-b4d6-956fa9f58fe6
2019-11-26 06:30:48 UTC,view,6700749,2053013554247762257,computers.components.videocards,asus,162.84,513474724,a04922ea-9068-4ec7-81cb-aacfe1336533
2019-11-26 06:41:27 UTC,view,5301296,2053013563173241677,"",vitek,28.29,515601327,1ce88528-e3b0-4209-b2b8-31403c064c05
2019-11-26 06:42:20 UTC,view,5100551,2053013553341792533,electronics.clocks,xiaomi,166.54,514245533,e7898b98-1695-c219-e7f1-c8124f0dd756
2019-11-26 06:42:44 UTC,view,4802720,2053013554658804075,electronics.audio.headphone,xiaomi,17.99,517434180,c121c529-fbc7-4afb-8a50-3b9e385a0342
2019-11-26 06:45:01 UTC,view,5100816,2053013553375346967,"",xiaomi,32.18,514774556,969ccde2-048e-4140-b7a6-ab4db4caebf3
2019-11-26 06:48:28 UTC,view,37000002,2075210504652981138,"","",226.75,527230017,f0d9084e-cf68-4cfb-a0d6-a0f6e47d64eb
2019-11-26 06:51:32 UTC,view,1005104,2053013555631882655,electronics.smartphone,apple,951.84,514737769,b28f96b5-9e87-44fd-944c-39a19a7f93eb
2019-11-26 06:52:34 UTC,view,1005166,2053013555631882655,electronics.smartphone,xiaomi,281.80,576908137,20fd17f4-14e3-4437-8095-775410887865
2019-11-26 06:52:58 UTC,view,10600455,2053013561554240247,"","",78.30,529164915,e107d1be-7310-4ad1-8b6b-db16ef8c5f36
2019-11-26 06:53:50 UTC,view,7101297,2053013555464110485,furniture.bedroom.bed,incanto,180.16,515089880,512594b9-daa7-4b11-945e-beac614a5fc0
2019-11-26 06:55:08 UTC,view,1004833,2053013555631882655,electronics.smartphone,samsung,169.88,517450732,ec20c1c1-3b2d-49e5-946f-3d43cc5e1ece
2019-11-26 07:01:14 UTC,view,8800803,2053013555573162395,electronics.telephone,bq,32.97,572240188,29e21ebc-4aee-435b-a5f3-d457d7a64832
2019-11-26 07:13:14 UTC,view,1307541,2053013558920217191,computers.notebook,asus,490.41,527565191,a51742f6-2a4c-4b5a-a111-832f820a032f
2019-11-26 07:18:53 UTC,view,28717168,2053013565639492569,apparel.shoes,respect,72.33,554793220,803fb179-c750-41a7-a0b2-9f4251abfe06
2019-11-26 07:30:54 UTC,view,3400106,2053013555178897795,"",moulinex,162.09,520064296,4024b4df-3003-4981-8299-8bcc421894fb
2019-11-26 07:33:10 UTC,view,1004258,2053013555631882655,electronics.smartphone,apple,818.53,576927919,fc2c6c1f-561e-4ab7-abaf-4860951f1e97
2019-11-26 07:38:39 UTC,view,100017862,2053013553224352013,kids.dolls,"",55.73,516340115,f59de726-e073-457c-90fe-b60898fb2542
2019-11-26 07:40:40 UTC,view,1005009,2053013555631882655,electronics.smartphone,xiaomi,84.24,559468469,ed47a281-3cfb-4898-b8bb-81e3f3f0ae1a
2019-11-26 07:42:18 UTC,view,17900042,2053013560178508465,construction.tools.generator,huter,477.72,546082693,5d09f1ae-28ee-42d1-8603-7d6daa2a6658
2019-11-26 07:42:40 UTC,view,4804295,2053013554658804075,electronics.audio.headphone,xiaomi,25.69,551491854,47d86374-7178-4004-9dfe-a56ca258331b
2019-11-09 18:19:47 UTC,view,12702916,2053013553559896355,"",cordiant,37.55,527889651,fe36d47a-57b0-48a4-88e3-eee7f067cd4a
2019-11-09 18:21:43 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,127.62,541487582,a4c3e5ef-e098-439d-990c-1a3f6753c039
2019-11-09 18:22:32 UTC,view,2601779,2053013563970159485,"",artel,174.75,547851341,8db9fcf7-fe2c-4295-a9cf-875de07fbda5
2019-11-09 18:26:53 UTC,view,26200156,2053013563693335403,"","",166.80,553090585,c44993c4-23e6-4d6c-be60-2a2aedb82417
2019-11-09 18:27:19 UTC,view,1307581,2053013558920217191,computers.notebook,hp,488.82,513032315,574b9798-785c-436f-becc-e4cb82a674e6
2019-11-09 18:30:43 UTC,view,3500132,2053013555287949705,"",kenwood,360.34,523677824,492d51ff-b807-4209-8dbc-f9385f8ace1e
2019-11-09 18:31:31 UTC,view,4000232,2053013566142809077,construction.tools.generator,tefal,142.15,518849507,4ee92ddc-b865-4c0a-aac0-85e97cc9ac47
2019-11-09 18:32:40 UTC,view,1307539,2053013558920217191,computers.notebook,asus,476.18,569380880,ffdebe06-1657-4a4c-bc46-2c25409504e9
2019-11-09 18:36:31 UTC,view,3700827,2053013565983425517,appliances.environment.vacuum,karcher,79.77,546577689,3168b279-8205-441f-8906-3fc880df957c
2019-11-09 18:47:27 UTC,view,28101271,2053013564918072245,"",confetti,33.21,513852071,bec18f48-b095-43d5-903c-93e97cd5a987
2019-11-09 18:47:35 UTC,view,1801788,2053013554415534427,electronics.video.tv,lg,823.44,516662656,b1a71819-50b8-4b33-b6f2-2cfa96bb7dbc
2019-11-09 18:55:32 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,914.64,512428786,1666664b-ec15-415f-a5cb-e678620217e2
2019-11-09 18:58:09 UTC,view,6200172,2053013552293216471,appliances.environment.air_heater,polaris,34.49,513490297,68c13edb-e6c2-47e5-a030-4cc17763fe3d
2019-11-09 19:02:55 UTC,view,34800289,2062461754293617058,"",cantra,145.41,559001162,cac13e23-b49f-4416-bd3f-7821d21c7959
2019-11-09 19:19:30 UTC,view,42100078,2094006184079000416,"",antoniolavazza,102.96,520901065,b68e5ad0-15c0-4342-9097-c62e0d8710eb
2019-11-09 19:27:22 UTC,view,1701346,2053013553031414015,computers.peripherals.monitor,dell,622.29,546635249,a1c62b7f-2e64-4b0e-a875-69545cb6e718
2019-11-09 19:29:04 UTC,view,5000403,2053013566100866035,appliances.sewing_machine,brother,98.38,560131997,e37c0d16-dc3d-4fed-9e11-100238a65a0c
2019-11-09 19:31:55 UTC,view,1005121,2053013555631882655,electronics.smartphone,apple,942.55,543725330,56dcd37b-9054-4952-b893-ce0e161ad6c0
2019-11-09 19:32:45 UTC,view,1005204,2053013555631882655,electronics.smartphone,xiaomi,148.94,532753756,fb5dd6de-eb11-40dd-9391-cac8dcd9e6e1
2019-11-09 19:39:36 UTC,view,1004768,2053013555631882655,electronics.smartphone,samsung,238.03,549965016,fd06b173-abff-4a3e-9f03-042a97c4d20f
2019-11-09 19:49:20 UTC,view,22400153,2053013554474254687,electronics.audio.microphone,trust,64.09,530500761,576d08cf-c81f-454d-9f91-a6479bfe9b04
2019-11-09 19:51:28 UTC,view,1004241,2053013555631882655,electronics.smartphone,apple,1169.56,521482990,2cccaf13-b13a-4a19-8784-1429b8cecbdd
2019-11-09 20:00:54 UTC,view,14700166,2053013557133443581,furniture.living_room.cabinet,brw,156.76,533850462,3f1e9a3a-e478-4a9b-a292-3be39a4273fe
2019-11-09 20:33:03 UTC,view,1004709,2053013555631882655,electronics.smartphone,huawei,148.51,522454569,2396a46f-408d-4feb-942e-df2be586898c
2019-11-09 20:40:37 UTC,view,9100770,2053013552888807671,computers.peripherals.mouse,trust,15.42,513478531,1dedabbb-74a0-4a61-9bba-21fcded31a5c
2019-11-09 20:45:44 UTC,view,26203820,2053013563693335403,"","",165.77,513449658,269022b5-6918-47d9-a478-25fad841f6da
2019-11-09 21:11:50 UTC,view,1005106,2053013555631882655,electronics.smartphone,apple,1443.80,569486647,b8be2a4d-ba78-4805-a5a9-4a2b228f3974
2019-11-09 21:17:23 UTC,view,17200982,2053013559792632471,furniture.living_room.sofa,mebberi,913.77,513464873,180ddc90-ea30-44b2-90c0-0f3ebc392f9d
2019-11-09 21:22:01 UTC,view,1004766,2053013555631882655,electronics.smartphone,samsung,238.35,521760197,07903909-f161-44ae-b0a5-4d2218d2f537
2019-11-09 21:35:16 UTC,view,31501037,2053013558031024687,"",luminarc,105.54,569491622,06edce93-8d62-4e8f-a730-987a3304b757
2019-11-09 21:42:53 UTC,view,5100165,2053013553375346967,"",fitbit,180.16,514565269,8ace2792-065e-456e-b7ca-f1619e26e6d1
2019-11-09 21:55:46 UTC,view,31600464,2053013558005858861,"","",159.15,529171351,0b53bd4f-9ae2-4231-b44e-4ce9c3966035
2019-11-09 23:01:45 UTC,view,12719447,2053013553559896355,"",toway,262.04,523055560,46894e1c-e144-444f-86a4-e4f36e731194
2019-11-10 00:55:14 UTC,view,39700073,2084962304016777941,apparel.costume,"",136.43,516235998,a9f9de65-5dcb-472a-a3f0-9900f611a9bb
2019-11-10 01:17:06 UTC,view,26402814,2053013563651392361,"",lucente,285.46,543391848,1a6b8061-51d9-4608-b70e-82196e04e710
2019-11-10 01:31:33 UTC,view,1004833,2053013555631882655,electronics.smartphone,samsung,169.59,569166173,6d31c797-e10a-4195-ae13-55069ebd4110
2019-11-10 01:35:15 UTC,view,8500094,2053013552259662037,"",bosch,757.58,559180304,384ebeca-57d1-44e1-ade6-b5c52b11d450
2019-11-10 02:00:58 UTC,view,15100003,2053013557024391671,"",sv,874.93,566959765,4d9477ca-c2d1-43d2-8305-dcd146b2ee73
2019-11-10 02:10:43 UTC,view,26400382,2053013563651392361,"","",280.57,524295148,893e0563-729a-4713-a93a-587230fe167a
2019-11-10 02:23:06 UTC,view,45602567,2135658542781170420,apparel.shoes,garvalin,59.72,551364477,f39ba5b7-55a6-4182-8833-bd2ba9a7fc21
2019-11-10 02:37:53 UTC,view,12709556,2053013553559896355,"",viatti,40.16,516717249,4cf813be-4d23-461b-aca3-ce2ed2f1d833
2019-11-10 02:44:54 UTC,view,12703015,2053013553559896355,"",cordiant,48.14,543022843,e34aa9f9-70ee-4a79-bfd4-4da04a83ab84
2019-11-10 02:46:02 UTC,view,1307310,2053013558920217191,computers.notebook,acer,257.15,545182976,91372869-b76f-41cb-8c50-062953adb1e4
2019-11-10 02:47:53 UTC,view,52900097,2139150089359196199,accessories.bag,stanley,73.61,514614617,6c0fbb50-cbaa-4520-8591-6f29823915f9
2019-11-10 03:03:16 UTC,view,1005008,2053013555631882655,electronics.smartphone,xiaomi,93.79,569536526,802f968a-f97e-4dfb-9fb7-81da23fdf474
2019-11-10 03:13:26 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,240.25,505345534,0b41f2f4-d8ac-4e54-b1ea-05f40fae4a7b
2019-11-10 03:14:03 UTC,view,51800152,2135658542386905834,"",conceptclub,63.06,563251132,4ac9282a-ed3e-49f5-9aa8-33c46afe949d
2019-11-10 03:16:51 UTC,view,28718018,2053013565782098913,apparel.shoes,respect,59.20,538978787,c83330c7-f01f-43ec-b6c5-c50f42410784
2019-11-10 03:23:31 UTC,cart,1004856,2053013555631882655,electronics.smartphone,samsung,127.62,561288595,e394ffb5-ec40-4704-b774-cf8c7400699b
2019-11-10 03:24:00 UTC,view,22000274,2053013561327747819,"","",194.51,558904886,91bd8a9b-f7a7-4913-a684-798215db3e0f
2019-11-10 03:25:31 UTC,view,1802092,2053013554415534427,electronics.video.tv,artel,272.59,515642144,1d348ca8-b4c0-4db0-a864-4f8c269201f4
2019-11-10 03:33:05 UTC,view,13201356,2053013557192163841,furniture.bedroom.bed,satura,443.25,513517223,0026aca7-8431-4074-aafc-0004c2b36143
2019-11-10 03:40:48 UTC,view,15700006,2053013559733912211,"",bts,99.10,515789608,12dffb93-e0ac-4cad-891d-4bc51b2111ae
2019-11-10 03:42:25 UTC,view,4802893,2053013554658804075,electronics.audio.headphone,xiaomi,49.43,553394701,7f527511-8445-4ed8-af41-da554f93b041
2019-11-10 03:53:28 UTC,view,3600163,2053013563810775923,appliances.kitchen.washer,indesit,185.33,554834769,3db01fe0-8b32-4041-ad35-70bdc64460cb
2019-11-10 03:55:05 UTC,view,45600146,2113934850560885372,apparel.shoes.keds,"",74.62,569250588,56b6ac6e-8b39-4596-b143-e3040d34e8e0
2019-11-10 03:55:15 UTC,view,3700788,2053013565983425517,appliances.environment.vacuum,bosch,167.06,521189297,851ab6d2-1a3f-4d6f-9007-7a00443ca636
2019-11-10 03:57:27 UTC,view,28713438,2053013565639492569,apparel.shoes,baden,69.24,513765905,a2d5329d-ad56-4cf9-b1cb-e4cce7bc4205
2019-11-10 04:00:37 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,240.10,522775377,0852cba7-96fc-4d37-8e00-c326d0eab71f
2019-11-10 04:03:58 UTC,view,7300465,2053013552863641845,"",apacer,86.75,516287427,3b94bd86-8dc1-4e8a-bf4a-c20b82ce08e4
2019-11-10 04:20:05 UTC,view,2601444,2053013563970159485,"",artel,182.22,513287245,7ee6b03f-dff3-45e7-92c1-9818e692133e
2019-11-10 04:23:05 UTC,view,1004957,2053013555631882655,electronics.smartphone,xiaomi,334.33,532663477,4c83f888-bf9f-4fd7-9964-d78fc4bcadef
2019-11-10 04:25:52 UTC,view,3601290,2053013563810775923,appliances.kitchen.washer,indesit,210.79,553800544,da4285ec-5944-4ae3-9ed4-aff5042b3aef
2019-11-10 04:25:55 UTC,view,1004741,2053013555631882655,electronics.smartphone,xiaomi,190.46,541040312,fd56fa19-00fb-44f5-bdf8-26b15339a431
2019-11-10 04:26:58 UTC,view,1004870,2053013555631882655,electronics.smartphone,samsung,266.56,548334300,c98a9fea-2702-4cb5-b40f-63a066e85933
2019-11-10 04:32:38 UTC,view,1700954,2053013553031414015,computers.peripherals.monitor,samsung,216.21,512840637,15b7cdaa-f953-4540-9548-758f2a8d3e1e
2019-11-10 04:34:01 UTC,view,50300126,2127425432411177496,"",serebro,3.86,544383888,b0ff8b89-294a-4125-b67a-a05c4c100368
2019-11-10 04:38:49 UTC,view,2900569,2053013554776244595,appliances.kitchen.microwave,lg,102.71,512974301,9dda9df6-abef-4bab-8294-b841c1cd5ccb
2019-11-10 05:01:04 UTC,view,1801976,2053013554415534427,electronics.video.tv,lg,455.10,517103563,710d14a7-a2ba-4137-b93e-00243a9741dc
2019-11-10 05:01:38 UTC,view,28718925,2053013565069067197,apparel.shoes.keds,nexpero,79.02,517908354,e2b26853-f360-42ca-9f50-8c71ffc052e1
2019-11-10 05:05:31 UTC,view,1005229,2053013555631882655,electronics.smartphone,honor,283.12,569558951,d32e756f-8fb5-4672-8ea1-16c14e6fcf60
2019-11-10 05:08:13 UTC,view,1701549,2053013553031414015,computers.peripherals.monitor,acer,102.71,542143350,d65c5fd5-e436-4b81-9363-e8e6c7386284
2019-11-10 05:11:51 UTC,view,15100022,2053013557024391671,"","",1582.79,517835054,925688a2-951e-42ae-af1f-be177a0b3f15
2019-11-10 05:18:52 UTC,view,11400279,2053013558458843721,"",joyroom,15.19,514171614,b66b6566-30ce-4bef-a670-7f1e7d83bbff
2019-11-10 05:24:19 UTC,view,1201255,2172371436436455782,electronics.tablet,huawei,179.74,554105450,5b33855e-d5a4-4ee4-819d-b397ea231f51
2019-11-10 05:26:16 UTC,view,1005256,2053013555631882655,electronics.smartphone,xiaomi,136.11,564814599,5141a4de-324b-4e0a-821b-5ddb2222117c
2019-11-10 05:26:36 UTC,view,1004209,2053013555631882655,electronics.smartphone,samsung,88.29,513078397,96b28de9-ae6f-4c5f-bd47-ad157bc82723
2019-11-10 05:27:00 UTC,view,12707153,2053013553559896355,"","",32.69,531244778,bf8e9173-1d3a-4549-b07a-5b7918d17396
2019-11-10 05:31:34 UTC,view,3701022,2053013565983425517,appliances.environment.vacuum,thomas,489.05,515431237,6f4662cc-e6f1-4e42-9e75-14bcf215907a
2019-11-10 05:35:38 UTC,view,12719681,2053013553559896355,"",habilead,29.34,515992972,9ec823ca-620b-41d9-a540-9647f9301f47
2019-11-10 05:39:25 UTC,view,2601364,2053013563970159485,"",gefest,374.09,567909488,1b06057f-55e7-471e-bdea-1717a5d837f7
2019-11-10 05:43:13 UTC,view,10800025,2053013554994348409,"",redmond,56.60,512929250,7d68a30e-a190-4e6c-9feb-e49d3a4d2446
2019-11-10 05:43:25 UTC,view,12709380,2053013553559896355,"",viatti,38.10,514628761,4b8b2fae-e245-439a-836f-f15eb3b28b7b
2019-11-10 05:44:02 UTC,view,12707153,2053013553559896355,"","",32.69,517562858,0d793d48-b4b1-475f-af9b-4728c547c8ca
2019-11-10 05:44:48 UTC,view,28719077,2053013565639492569,apparel.shoes,baden,82.63,512700089,6e934695-cba8-401c-90dc-7106a37bcc9a
2019-11-10 06:03:16 UTC,view,2800659,2053013563835941749,appliances.kitchen.refrigerators,midea,205.90,546855271,81180117-dabc-45f5-b63e-9bedd5bdc43e
2019-11-10 06:05:59 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,914.64,555246277,87e3ed88-9e5b-420c-8766-e63fc4c1af82
2019-11-10 06:15:14 UTC,view,1307012,2053013558920217191,computers.notebook,apple,2342.15,520104104,0fdbf51f-649c-46d6-bdbf-0b89611cd002
2019-11-10 06:18:22 UTC,view,1005244,2053013555631882655,electronics.smartphone,vivo,437.57,568417890,807df6de-bc3d-4d29-bed4-cc2cf4d39899
2019-11-10 06:23:29 UTC,cart,28719422,2053013565639492569,apparel.shoes,baden,62.81,569574637,7085b3ce-f042-4ba7-b27b-7724728d3fae
2019-11-10 06:26:33 UTC,view,15100122,2053013557024391671,"","",1747.77,554421856,3407e795-d037-465d-b909-19f20526aced
2019-11-10 06:30:38 UTC,view,1801849,2053013554415534427,electronics.video.tv,samsung,617.52,515936743,dc0bd73e-86f8-4e1a-80ac-dffc250c544d
2019-11-10 06:32:13 UTC,view,15100147,2053013557024391671,"",lider,437.31,538382530,004132b8-1563-4909-bc0c-c8b9104575f9
2019-11-10 06:38:26 UTC,view,1004833,2053013555631882655,electronics.smartphone,samsung,169.55,517538201,93f6d12b-750e-4124-93c3-013ce2c06956
2019-11-10 06:45:06 UTC,view,1004888,2053013555631882655,electronics.smartphone,samsung,226.25,543140079,5689598d-be94-412a-ad66-87355f5a13f4
2019-11-10 06:48:30 UTC,view,4803879,2053013554658804075,electronics.audio.headphone,xiaomi,70.42,563233241,5474d7ce-c51b-4cc7-bdcf-368742cbab64
2019-11-10 06:55:07 UTC,view,1005008,2053013555631882655,electronics.smartphone,xiaomi,93.79,517641043,aaebd415-81a1-40e9-ad69-ef6f6351a72c
2019-11-10 06:55:17 UTC,view,5100816,2053013553375346967,"",xiaomi,30.63,514750860,4a3343dc-fcf3-485b-902c-c8236e2ee9ff
2019-11-10 07:04:35 UTC,view,1002544,2053013555631882655,electronics.smartphone,apple,494.17,529964755,60536d5f-01f0-456a-b0db-cfc5067127e4
2019-11-10 07:07:14 UTC,view,1801881,2053013554415534427,electronics.video.tv,samsung,504.06,516280668,38bf72fa-2a3c-4517-990c-4b04a1620900
2019-11-10 07:07:40 UTC,view,1801882,2053013554415534427,electronics.video.tv,samsung,437.33,512839150,f2c4ec22-657c-4421-a4d7-f138066ffab9
2019-11-10 07:12:44 UTC,view,28717908,2053013565782098913,apparel.shoes,burgerschuhe,102.45,521686043,4f82a0cb-9975-44d0-a35f-081379da54d7
2019-11-10 07:22:00 UTC,view,1307444,2053013558920217191,computers.notebook,asus,424.70,569485941,ef8b60e1-e3cc-4d18-8d7e-fd33b3c1b69e
2019-11-10 07:27:15 UTC,view,9300098,2053013554524586339,"",sony,642.36,513008028,9472c02b-95d3-4b93-ba5c-a864d4373467
2019-11-10 07:28:32 UTC,view,1002524,2053013555631882655,electronics.smartphone,apple,565.78,556326949,4bbc342d-73e1-4aee-a4d0-c30a51d63544
2019-11-10 07:43:14 UTC,view,2800505,2053013563835941749,appliances.kitchen.refrigerators,"",195.60,515459494,a7b6725c-7dd7-4dea-b505-7682971904e9
2019-11-10 07:45:03 UTC,view,12720329,2053013553559896355,"",nexen,70.35,521156209,ff3fa820-b6d8-4456-9333-b4228fd62cd4
2019-11-10 07:45:38 UTC,view,7004508,2053013560346280633,kids.carriage,belecoo,102.76,569594813,d7bd00f5-feb9-44d0-a8f5-d31c73d30846
2019-11-10 07:51:38 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,240.06,550966801,07091549-ac33-4a46-a871-a9c25f82c3a2
2019-11-10 07:52:35 UTC,view,4804010,2053013554658804075,electronics.audio.headphone,plantronics,57.58,560871741,aa294d6c-b202-43eb-8fd3-0f42d367e1db
2019-11-10 07:53:42 UTC,view,10100047,2053013553283072273,"",hasbro,25.71,567920830,9fd0761c-fb4e-4632-b5f3-735e8f6e1670
2019-11-10 07:57:31 UTC,view,1307073,2053013558920217191,computers.notebook,acer,694.97,548822210,0ee73c6d-9345-415a-a43d-1cf1409299b6
2019-11-10 08:01:26 UTC,view,4804660,2053013554658804075,electronics.audio.headphone,xiaomi,23.10,543610448,be295a9e-4d20-41be-a358-88ad0592bd05
2019-11-10 08:05:13 UTC,cart,6000094,2053013560807654091,auto.accessories.alarm,starline,121.24,560052196,dd35653a-192c-41e6-b480-ec5893aaa6b7
2019-11-10 08:11:02 UTC,view,6200547,2053013552293216471,appliances.environment.air_heater,oasis,52.77,538115350,455d6245-f429-41ae-a378-2ff5fbefc0c8
2019-11-10 08:18:03 UTC,view,3701189,2053013565983425517,appliances.environment.vacuum,vitek,64.30,535288760,146ca03b-af2e-49d3-aa2e-5ed47689df78
2019-11-10 08:19:18 UTC,view,5301618,2053013563173241677,"",polaris,25.71,525011424,f52d06e9-c002-4f42-95aa-58b3a63bf8db
2019-11-10 08:23:15 UTC,view,1004897,2053013555631882655,electronics.smartphone,huawei,952.15,534630866,a80f541c-23e0-4b13-8e07-61d7e5361788
2019-11-10 08:24:30 UTC,view,11900017,2084217994270999025,"","",85.69,564068530,53c4e612-2cd5-40bf-86e6-1114fdd94025
2019-11-10 08:34:41 UTC,view,1005182,2053013555631882655,electronics.smartphone,samsung,1029.34,534937300,f66c8af5-06fb-4185-935a-37d249f7fbd8
2019-11-10 08:40:11 UTC,view,1801690,2053013554415534427,electronics.video.tv,samsung,381.74,540625537,fe0b145b-3395-47b0-b370-53b3be289ccf
2019-11-10 08:44:37 UTC,view,1480473,2053013561092866779,computers.desktop,apple,1691.16,519178175,52bca880-e114-45ae-92ab-5629c6f1d98d
2019-11-10 08:51:00 UTC,view,30300008,2053013559641637517,"","",967.82,516239862,00840ecf-0bf6-47f4-ad0d-6521d8ff8db2
2019-11-10 08:51:24 UTC,view,1005203,2053013555631882655,electronics.smartphone,xiaomi,109.82,569616687,5bf39ead-f7bc-422e-85f2-8f15ecf8befa
2019-11-10 08:52:39 UTC,view,1003428,2053013555631882655,electronics.smartphone,meizu,408.62,554848105,3f987432-a5b3-47c1-9a69-f919c4592942
2019-11-10 08:59:58 UTC,view,1004903,2053013555631882655,electronics.smartphone,huawei,113.14,549190982,bf85b024-a357-4fad-ac28-a08ad2f422e2
2019-11-10 09:16:11 UTC,view,3601505,2053013563810775923,appliances.kitchen.washer,samsung,501.92,513594615,e5f3a6c9-0058-4d5e-8904-986638f49f6f
2019-11-10 09:17:09 UTC,view,1004750,2053013555631882655,electronics.smartphone,samsung,194.64,559558647,a07ba184-7cc5-4df8-9583-f525e7cad694
2019-11-10 09:20:41 UTC,view,1307370,2053013558920217191,computers.notebook,acer,249.40,517654956,980736db-4387-49eb-b36c-0323e2ce1583
2019-11-10 09:27:47 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,914.64,558988638,6fa648e6-f348-430c-9911-15ed21f43ea3
2019-11-10 09:33:07 UTC,view,5801469,2053013553945772349,electronics.audio.subwoofer,phantom,22.14,569317892,a36c1d9f-1ed5-4fb0-94c6-8b003351791d
2019-11-10 09:34:22 UTC,view,15700042,2053013559733912211,"",brw,346.98,543770656,08b46483-1ffb-42cb-b5ab-a4651e668953
2019-11-10 09:36:41 UTC,view,32401956,2053013566562238479,"","",2.57,523183098,5348e5b8-d60b-4607-a544-82ac0a0e5549
2019-11-10 09:37:31 UTC,view,32801089,2055156924273394455,"",kolibri,437.57,542969781,d4cae9c3-b563-4d96-b37c-35f80592fa00
2019-11-10 09:41:21 UTC,view,1307179,2053013558920217191,computers.notebook,lenovo,797.70,569638617,fff5bc34-0fb0-4c86-81b0-f470cc8acb5a
